"","match_id","team","yellow_cards","red_cards","crosses","corners","fouls_committed","shots_on_target","shots_off_target","team_goals","opponent_team_api_id","opponent_goals","goal_difference","date"
"23604","23718",10267,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-05-10
"23605","23719",9864,4,0,NA,NA,NA,NA,NA,1,9906,1,0,2014-05-11
"23606","23719",9906,3,0,NA,NA,NA,NA,NA,1,9864,1,0,2014-05-11
"23607","23720",8634,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-05-11
"23608","23720",10268,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-05-11
"23609","23721",8302,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-05-11
"23610","23721",8305,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-05-11
"23611","23722",8370,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-05-10
"23612","23722",10205,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-05-10
"23613","23723",8315,3,0,NA,NA,NA,NA,NA,1,8560,1,0,2014-05-11
"23614","23723",8560,3,0,NA,NA,NA,NA,NA,1,8315,1,0,2014-05-11
"23615","23724",7878,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-05-11
"23616","23724",9865,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-05-11
"23617","23725",8603,4,0,NA,NA,NA,NA,NA,3,10281,4,-1,2014-05-11
"23618","23725",10281,2,0,NA,NA,NA,NA,NA,4,8603,3,1,2014-05-11
"23619","23726",8371,1,0,NA,NA,NA,NA,NA,1,8558,1,0,2014-05-11
"23620","23727",8633,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-05-11
"23621","23727",9910,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-05-11
"23622","23728",8581,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-05-16
"23623","23729",8634,5,0,NA,NA,NA,NA,NA,1,9906,1,0,2014-05-17
"23624","23729",9906,4,0,NA,NA,NA,NA,NA,1,8634,1,0,2014-05-17
"23625","23730",8302,2,0,NA,NA,NA,NA,NA,3,10268,1,2,2014-05-18
"23626","23730",10268,1,0,NA,NA,NA,NA,NA,1,8302,3,-2,2014-05-18
"23627","23731",8305,7,0,NA,NA,NA,NA,NA,2,8370,1,1,2014-05-18
"23628","23731",8370,3,0,NA,NA,NA,NA,NA,1,8305,2,-1,2014-05-18
"23629","23732",8560,2,0,NA,NA,NA,NA,NA,1,10205,2,-1,2014-05-18
"23630","23732",10205,3,0,NA,NA,NA,NA,NA,2,8560,1,1,2014-05-18
"23631","23733",8315,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-05-18
"23632","23733",9865,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-05-18
"23633","23734",7878,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-05-18
"23634","23734",10281,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-05-18
"23635","23735",8371,1,0,NA,NA,NA,NA,NA,2,8603,1,1,2014-05-18
"23636","23737",9910,3,0,NA,NA,NA,NA,NA,1,10267,2,-1,2014-05-17
"23637","23737",10267,1,0,NA,NA,NA,NA,NA,2,9910,1,1,2014-05-17
"23638","23738",10267,1,0,NA,NA,NA,NA,NA,1,8603,3,-2,2013-09-15
"23639","23739",7878,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-09-15
"23640","23739",8558,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-09-15
"23641","23740",8315,2,0,NA,NA,NA,NA,NA,3,9910,2,1,2013-09-16
"23642","23740",9910,3,0,NA,NA,NA,NA,NA,2,8315,3,-1,2013-09-16
"23643","23741",8633,3,0,NA,NA,NA,NA,NA,2,10205,2,0,2013-09-14
"23644","23741",10205,2,0,NA,NA,NA,NA,NA,2,8633,2,0,2013-09-14
"23645","23742",8305,2,0,NA,NA,NA,NA,NA,2,8371,1,1,2013-09-15
"23646","23742",8371,4,0,NA,NA,NA,NA,NA,1,8305,2,-1,2013-09-15
"23647","23743",10268,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-09-16
"23648","23743",10281,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-09-16
"23649","23744",9865,4,0,NA,NA,NA,NA,NA,2,9906,4,-2,2013-09-14
"23650","23744",9906,2,0,NA,NA,NA,NA,NA,4,9865,2,2,2013-09-14
"23651","23745",8560,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-09-14
"23652","23745",8581,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-09-14
"23653","23746",8370,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-09-15
"23654","23746",9864,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-09-15
"23655","23747",8302,5,0,NA,NA,NA,NA,NA,2,8634,3,-1,2013-09-14
"23656","23747",8634,1,0,NA,NA,NA,NA,NA,3,8302,2,1,2013-09-14
"23657","23748",7878,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-09-22
"23658","23748",8603,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-09-22
"23659","23749",8315,2,0,NA,NA,NA,NA,NA,2,8558,3,-1,2013-09-23
"23660","23749",8558,2,0,NA,NA,NA,NA,NA,3,8315,2,1,2013-09-23
"23661","23750",9910,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-09-22
"23662","23750",10205,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-09-22
"23663","23751",8305,3,0,NA,NA,NA,NA,NA,1,8633,4,-3,2013-09-22
"23664","23751",8633,1,0,NA,NA,NA,NA,NA,4,8305,1,3,2013-09-22
"23665","23752",8371,2,0,NA,NA,NA,NA,NA,2,10268,1,1,2013-09-20
"23666","23752",10268,1,0,NA,NA,NA,NA,NA,1,8371,2,-1,2013-09-20
"23667","23753",9906,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-09-21
"23668","23753",10281,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-09-21
"23669","23754",8581,7,0,NA,NA,NA,NA,NA,2,9865,2,0,2013-09-21
"23670","23754",9865,5,0,NA,NA,NA,NA,NA,2,8581,2,0,2013-09-21
"23671","23755",8560,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-09-21
"23672","23755",9864,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-09-21
"23673","23756",8370,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-09-21
"23674","23756",8634,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-09-21
"23675","23757",8302,1,0,NA,NA,NA,NA,NA,1,10267,3,-2,2013-09-22
"23676","23757",10267,2,0,NA,NA,NA,NA,NA,3,8302,1,2,2013-09-22
"23677","23758",7878,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-09-25
"23678","23758",10267,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-09-25
"23679","23759",8315,1,0,NA,NA,NA,NA,NA,2,8603,1,1,2013-09-26
"23680","23759",8603,5,0,NA,NA,NA,NA,NA,1,8315,2,-1,2013-09-26
"23681","23760",8558,3,0,NA,NA,NA,NA,NA,1,10205,2,-1,2013-09-26
"23682","23760",10205,1,0,NA,NA,NA,NA,NA,2,8558,1,1,2013-09-26
"23683","23761",8305,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-09-26
"23684","23761",9910,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-09-26
"23685","23762",8633,2,0,NA,NA,NA,NA,NA,2,10268,1,1,2013-09-25
"23686","23762",10268,9,0,NA,NA,NA,NA,NA,1,8633,2,-1,2013-09-25
"23687","23763",8371,1,0,NA,NA,NA,NA,NA,1,9906,2,-1,2013-09-24
"23688","23763",9906,3,0,NA,NA,NA,NA,NA,2,8371,1,1,2013-09-24
"23689","23764",8581,2,0,NA,NA,NA,NA,NA,1,10281,1,0,2013-09-24
"23690","23764",10281,4,1,NA,NA,NA,NA,NA,1,8581,1,0,2013-09-24
"23691","23765",9864,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-09-24
"23692","23765",9865,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-09-24
"23693","23765",NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-09-24
"23694","23766",8560,1,0,NA,NA,NA,NA,NA,1,8634,4,-3,2013-09-24
"23695","23767",8302,3,0,NA,NA,NA,NA,NA,4,8370,1,3,2013-09-25
"23696","23767",8370,5,1,NA,NA,NA,NA,NA,1,8302,4,-3,2013-09-25
"23697","23768",7878,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-09-30
"23698","23768",8315,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-09-30
"23699","23769",8603,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-09-29
"23700","23769",10205,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-09-29
"23701","23769",NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-09-29
"23702","23770",8305,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-09-29
"23703","23770",8558,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-09-29
"23704","23771",9910,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-09-29
"23705","23771",10268,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-09-29
"23706","23772",8633,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-09-28
"23707","23772",9906,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-09-28
"23708","23772",NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-09-28
"23709","23773",8371,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-09-29
"23710","23773",8581,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-09-29
"23711","23773",NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-09-29
"23712","23774",10281,3,0,NA,NA,NA,NA,NA,2,9864,2,0,2013-09-27
"23713","23775",8634,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-09-28
"23714","23775",9865,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-09-28
"23715","23776",8302,5,0,NA,NA,NA,NA,NA,1,8560,1,0,2013-09-28
"23716","23777",8370,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-09-28
"23717","23777",10267,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-09-28
"23718","23777",NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-09-28
"23719","23778",8315,2,0,NA,NA,NA,NA,NA,1,10267,1,0,2013-10-06
"23720","23778",10267,2,0,NA,NA,NA,NA,NA,1,8315,1,0,2013-10-06
"23721","23779",7878,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-04
"23722","23780",8305,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06
"23723","23780",8603,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06
"23724","23781",8558,2,0,NA,NA,NA,NA,NA,1,10268,2,-1,2013-10-05
"23725","23781",10268,1,0,NA,NA,NA,NA,NA,2,8558,1,1,2013-10-05
"23726","23782",9906,1,0,NA,NA,NA,NA,NA,3,9910,1,2,2013-10-06
"23727","23782",9910,3,0,NA,NA,NA,NA,NA,1,9906,3,-2,2013-10-06
"23728","23782",NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06
"23729","23783",8581,1,0,NA,NA,NA,NA,NA,2,8633,3,-1,2013-10-05
"23730","23783",8633,3,0,NA,NA,NA,NA,NA,3,8581,2,1,2013-10-05
"23731","23784",8371,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-04
"23732","23784",9864,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-04
"23733","23785",10281,3,0,NA,NA,NA,NA,NA,1,8634,4,-3,2013-10-05
"23734","23786",8302,4,0,NA,NA,NA,NA,NA,2,9865,1,1,2013-10-06
"23735","23786",9865,5,0,NA,NA,NA,NA,NA,1,8302,2,-1,2013-10-06
"23736","23786",NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06
"23737","23787",8370,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-05
"23738","23787",8560,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-05
"23739","23788",8315,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-21
"23740","23788",10205,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-21
"23741","23789",7878,4,0,NA,NA,NA,NA,NA,1,8305,1,0,2013-10-20
"23742","23789",8305,2,0,NA,NA,NA,NA,NA,1,7878,1,0,2013-10-20
"23743","23790",8603,4,0,NA,NA,NA,NA,NA,1,10268,2,-1,2013-10-20
"23744","23790",10268,2,0,NA,NA,NA,NA,NA,2,8603,1,1,2013-10-20
"23745","23790",NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-20
"23746","23791",8558,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-19
"23747","23791",9906,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-19
"23748","23792",8581,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-21
"23749","23792",9910,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-21
"23750","23793",8633,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-19
"23751","23793",9864,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-19
"23752","23793",NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-19
"23753","23794",8371,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-19
"23754","23794",8634,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-19
"23755","23795",8302,3,0,NA,NA,NA,NA,NA,2,10281,2,0,2013-10-20
"23756","23795",10281,2,0,NA,NA,NA,NA,NA,2,8302,2,0,2013-10-20
"23757","23796",8370,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-20
"23758","23796",9865,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-20
"23759","23797",8560,1,0,NA,NA,NA,NA,NA,2,10267,1,1,2013-10-19
"23760","23797",10267,3,0,NA,NA,NA,NA,NA,1,8560,2,-1,2013-10-19
"23761","23798",8302,4,0,10,3,23,6,4,1,10267,1,0,2014-08-23
"23762","23798",10267,2,1,20,3,8,3,5,1,8302,1,0,2014-08-23
"23763","23799",8581,1,0,18,3,11,4,5,NA,NA,NA,NA,2014-08-24
"23764","23799",10205,3,0,16,4,14,4,5,NA,NA,NA,NA,2014-08-24
"23765","23800",8370,2,0,18,2,14,5,4,NA,NA,NA,NA,2014-08-25
"23766","23800",9906,2,0,20,4,17,6,5,NA,NA,NA,NA,2014-08-25
"23767","23801",8315,3,0,29,4,10,5,4,1,9864,2,-1,2014-08-23
"23768","23801",9864,3,2,14,5,13,5,3,2,8315,1,1,2014-08-23
"23769","23802",8305,1,0,9,4,16,2,9,1,9910,3,-2,2014-08-24
"23770","23802",9910,4,0,13,4,18,8,7,3,8305,1,2,2014-08-24
"23771","23803",8372,4,0,13,5,14,6,5,NA,NA,NA,NA,2014-08-24
"23772","23803",8560,1,0,17,6,15,10,5,NA,NA,NA,NA,2014-08-24
"23773","23803",NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-08-24
"23774","23804",7878,1,0,19,5,12,1,4,2,9783,1,1,2014-08-23
"23775","23804",9783,3,0,8,3,26,5,1,1,7878,2,-1,2014-08-23
"23776","23805",8634,0,1,11,3,11,4,5,NA,NA,NA,NA,2014-08-24
"23777","23805",10268,1,0,6,1,13,NA,3,NA,NA,NA,NA,2014-08-24
"23778","23806",7869,2,0,18,5,12,2,6,1,8633,3,-2,2014-08-25
"23779","23806",8633,1,0,32,8,9,9,4,3,7869,1,2,2014-08-25
"23780","23807",8558,3,0,22,7,9,4,7,1,9865,1,0,2014-08-23
"23781","23807",9865,3,0,26,11,7,7,10,1,8558,1,0,2014-08-23
"23782","23808",8560,2,0,16,6,18,2,3,NA,NA,NA,NA,2014-11-01
"23783","23808",9864,5,0,16,3,22,3,5,NA,NA,NA,NA,2014-11-01
"23784","23809",7869,2,0,3,5,13,2,3,2,9906,4,-2,2014-11-01
"23785","23810",8305,1,0,15,6,22,5,10,1,9783,2,-1,2014-10-31
"23786","23810",9783,2,0,25,4,7,4,4,2,8305,1,1,2014-10-31
"23787","23811",8558,2,0,26,10,10,11,1,1,10268,2,-1,2014-11-02
"23788","23811",10268,4,0,10,4,19,4,5,2,8558,1,1,2014-11-02
"23789","23812",10205,2,0,18,11,12,8,4,2,10267,2,0,2014-11-02
"23790","23812",10267,3,0,10,4,15,2,2,2,10205,2,0,2014-11-02
"23791","23813",8302,3,0,18,8,11,1,4,NA,NA,NA,NA,2014-11-02
"23792","23813",8315,4,0,18,4,24,5,5,NA,NA,NA,NA,2014-11-02
"23793","23814",8581,3,0,7,3,16,6,4,2,9865,1,1,2014-11-02
"23794","23814",9865,2,0,16,6,16,7,4,1,8581,2,-1,2014-11-02
"23795","23815",8634,1,0,19,9,9,9,10,NA,NA,NA,NA,2014-11-01
"23796","23815",9910,2,0,9,5,27,5,4,NA,NA,NA,NA,2014-11-01
"23797","23816",7878,1,0,19,3,18,6,6,NA,NA,NA,NA,2014-11-01
"23798","23816",8633,2,0,11,4,9,8,7,NA,NA,NA,NA,2014-11-01
"23799","23817",8370,1,0,29,11,10,10,6,2,8372,3,-1,2014-11-03
"23800","23817",8372,2,0,5,2,14,2,3,3,8370,2,1,2014-11-03
"23801","23818",8560,2,0,22,2,17,5,3,2,9906,1,1,2014-11-09
"23802","23818",9906,7,0,23,1,16,1,3,1,8560,2,-1,2014-11-09
"23803","23819",7869,4,0,21,3,10,7,6,NA,NA,NA,NA,2014-11-07
"23804","23819",9783,1,0,12,2,5,4,3,NA,NA,NA,NA,2014-11-07
"23805","23820",8305,1,0,14,10,11,7,9,NA,NA,NA,NA,2014-11-08
"23806","23820",10268,2,0,8,2,8,6,4,NA,NA,NA,NA,2014-11-08
"23807","23820",NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-11-08
"23808","23821",8558,3,0,17,6,14,5,6,1,10205,1,0,2014-11-09
"23809","23821",10205,3,0,4,7,21,3,4,1,8558,1,0,2014-11-09
"23810","23822",8315,2,0,14,4,17,1,3,NA,NA,NA,NA,2014-11-09
"23811","23823",8302,2,0,17,6,12,6,5,1,8581,1,0,2014-11-09
"23812","23823",8581,6,0,13,5,9,7,3,1,8302,1,0,2014-11-09
"23813","23824",9865,2,0,15,4,16,3,4,1,8634,2,-1,2014-11-08
"23814","23825",7878,4,0,7,2,17,4,4,NA,NA,NA,NA,2014-11-08
"23815","23825",9910,1,0,16,6,14,9,9,NA,NA,NA,NA,2014-11-08
"23816","23826",8370,4,0,20,6,15,8,6,1,8633,5,-4,2014-11-08
"23817","23827",8372,3,0,9,3,15,5,2,1,9864,2,-1,2014-11-08
"23818","23827",9864,3,0,27,5,10,6,5,2,8372,1,1,2014-11-08
"23819","23828",9864,4,0,11,3,14,2,1,1,9906,3,-2,2014-11-22
"23820","23828",9906,2,0,15,4,18,2,5,3,9864,1,2,2014-11-22
"23821","23829",8560,1,0,21,6,11,8,9,NA,NA,NA,NA,2014-11-22
"23822","23829",9783,3,0,22,8,13,9,1,NA,NA,NA,NA,2014-11-22
"23823","23830",7869,4,0,10,2,14,5,4,2,10268,3,-1,2014-11-23
"23824","23830",10268,3,0,27,6,16,5,8,3,7869,2,1,2014-11-23
"23825","23831",8305,2,0,16,4,13,7,5,1,10205,2,-1,2014-11-23
"23826","23831",10205,3,0,12,7,15,3,6,2,8305,1,1,2014-11-23
"23827","23832",8558,5,0,11,3,18,3,5,1,8315,3,-2,2014-11-21
"23828","23833",8581,2,0,11,4,20,6,2,2,10267,1,1,2014-11-23
"23829","23833",10267,1,0,31,5,18,10,6,1,8581,2,-1,2014-11-23
"23830","23834",8302,2,0,9,3,20,2,1,NA,NA,NA,NA,2014-11-22
"23831","23834",8634,1,0,15,5,8,8,3,NA,NA,NA,NA,2014-11-22
"23832","23835",7878,4,0,26,10,9,16,8,NA,NA,NA,NA,2014-11-24
"23833","23835",9865,1,0,8,5,7,1,2,NA,NA,NA,NA,2014-11-24
"23834","23836",8370,6,0,11,2,14,3,6,NA,NA,NA,NA,2014-11-23
"23835","23836",9910,4,0,15,9,16,6,9,NA,NA,NA,NA,2014-11-23
"23836","23837",8372,4,0,24,4,15,5,7,NA,NA,NA,NA,2014-11-22
"23837","23837",8633,2,0,20,2,9,5,10,NA,NA,NA,NA,2014-11-22
"23838","23838",9783,2,0,11,3,18,3,NA,NA,NA,NA,NA,2014-11-30
"23839","23838",9906,2,0,18,5,16,3,4,NA,NA,NA,NA,2014-11-30
"23840","23839",8560,2,0,7,2,16,8,1,NA,NA,NA,NA,2014-11-28
"23841","23839",10268,4,0,21,1,15,5,7,NA,NA,NA,NA,2014-11-28
"23842","23840",7869,3,0,27,9,7,8,4,NA,NA,NA,NA,2014-11-30
"23843","23840",10205,2,0,15,8,13,5,4,NA,NA,NA,NA,2014-11-30
"23844","23841",8305,7,0,19,2,12,9,2,1,8315,2,-1,2014-11-29
"23845","23841",8315,5,0,15,4,13,2,4,2,8305,1,1,2014-11-29
"23846","23842",8558,2,0,13,5,20,5,3,2,8581,2,0,2014-11-29
"23847","23842",8581,3,0,13,6,9,7,8,2,8558,2,0,2014-11-29
"23848","23843",8634,4,0,19,8,9,7,5,NA,NA,NA,NA,2014-11-30
"23849","23843",10267,4,0,18,5,10,6,6,NA,NA,NA,NA,2014-11-30
"23850","23844",7878,2,0,8,4,18,3,2,1,8302,5,-4,2014-11-30
"23851","23844",8302,1,0,15,7,16,5,3,5,7878,1,4,2014-11-30
"23852","23845",8370,4,0,15,6,13,5,5,NA,NA,NA,NA,2014-12-01
"23853","23845",9865,4,0,17,5,14,5,8,NA,NA,NA,NA,2014-12-01
"23854","23846",8372,5,0,9,1,19,2,4,NA,NA,NA,NA,2014-11-29
"23855","23846",9910,4,0,34,15,10,15,13,NA,NA,NA,NA,2014-11-29
"23856","23847",8633,3,0,27,6,10,11,8,2,9864,1,1,2014-11-29
"23857","23847",9864,2,0,19,5,17,7,4,1,8633,2,-1,2014-11-29
"23858","23848",9783,4,0,23,5,15,8,6,1,9864,1,0,2014-12-06
"23859","23848",9864,3,0,13,5,15,3,4,1,9783,1,0,2014-12-06
"23860","23849",10268,2,0,12,6,18,5,4,NA,NA,NA,NA,2014-12-06
"23861","23850",8560,2,0,13,2,9,6,3,NA,NA,NA,NA,2014-12-07
"23862","23850",10205,2,0,11,8,14,13,10,NA,NA,NA,NA,2014-12-07
"23863","23851",7869,6,0,11,4,14,3,2,NA,NA,NA,NA,2014-12-06
"23864","23851",8315,4,0,25,15,13,8,9,NA,NA,NA,NA,2014-12-06
"23865","23852",8305,4,0,10,NA,17,2,2,1,8581,1,0,2014-12-08
"23866","23852",8581,3,0,27,4,15,7,7,1,8305,1,0,2014-12-08
"23867","23853",8558,4,0,4,2,11,2,1,1,8634,5,-4,2014-12-07
"23868","23854",7878,4,0,20,4,20,5,3,1,10267,1,0,2014-12-07
"23869","23854",10267,4,1,16,4,9,4,4,1,7878,1,0,2014-12-07
"23870","23854",NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-12-07
"23871","23855",8302,7,0,11,2,19,5,4,NA,NA,NA,NA,2014-12-07
"23872","23855",8370,4,0,22,6,13,7,6,NA,NA,NA,NA,2014-12-07
"23873","23856",8372,4,0,12,7,18,5,6,5,9865,2,3,2014-12-08
"23874","23856",9865,3,0,18,3,12,4,6,2,8372,5,-3,2014-12-08
"23875","23857",8633,4,0,24,8,15,12,7,NA,NA,NA,NA,2014-12-06
"23876","23857",9910,4,0,11,7,21,3,5,NA,NA,NA,NA,2014-12-06
"23877","23858",9783,5,0,16,7,19,7,5,NA,NA,NA,NA,2014-12-15
"23878","23858",10268,2,0,24,5,19,6,3,NA,NA,NA,NA,2014-12-15
"23879","23859",9906,4,0,33,8,14,3,7,1,10205,1,0,2014-12-14
"23880","23859",10205,3,0,9,2,16,3,2,1,9906,1,0,2014-12-14
"23881","23860",8315,4,0,10,6,23,5,4,1,8560,1,0,2014-12-14
"23882","23860",NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-12-14
"23883","23861",8581,3,0,18,6,19,6,4,NA,NA,NA,NA,2014-12-13
"23884","23862",8305,2,0,8,4,24,4,2,NA,NA,NA,NA,2014-12-13
"23885","23863",7878,5,0,16,3,19,5,2,1,8558,2,-1,2014-12-14
"23886","23863",8558,2,0,28,2,13,4,5,2,7878,1,1,2014-12-14
"23887","23864",8370,3,0,14,2,14,8,7,NA,NA,NA,NA,2014-12-13
"23888","23864",10267,4,0,13,6,14,3,7,NA,NA,NA,NA,2014-12-13
"23889","23865",8302,3,0,19,11,11,12,5,NA,NA,NA,NA,2014-12-14
"23890","23865",8372,6,0,10,2,17,3,3,NA,NA,NA,NA,2014-12-14
"23891","23866",8633,4,0,19,8,8,5,7,4,9865,2,2,2014-12-12
"23892","23866",9865,4,0,22,2,14,6,7,2,8633,4,-2,2014-12-12
"23893","23867",9864,5,0,14,1,15,5,6,NA,NA,NA,NA,2014-12-13
"23894","23867",9910,4,0,16,9,13,8,4,NA,NA,NA,NA,2014-12-13
"23895","23868",9864,3,0,15,3,13,11,6,2,10268,1,1,2014-12-21
"23896","23868",10268,3,0,20,5,21,4,5,1,9864,2,-1,2014-12-21
"23897","23869",9783,3,0,20,2,15,4,6,NA,NA,NA,NA,2014-12-21
"23898","23869",10205,1,1,10,5,16,10,3,NA,NA,NA,NA,2014-12-21
"23899","23870",8315,3,0,17,3,13,2,2,1,9906,4,-3,2014-12-21
"23900","23870",9906,4,0,10,1,13,NA,2,4,8315,1,3,2014-12-21
"23901","23871",8560,5,0,12,4,21,2,1,1,8581,1,0,2014-12-20
"23902","23871",8581,3,0,28,3,16,4,6,1,8560,1,0,2014-12-20
"23903","23872",8634,1,0,25,8,13,8,4,NA,NA,NA,NA,2014-12-20
"23904","23873",7878,4,0,21,3,19,6,6,1,8305,1,0,2014-12-21
"23905","23873",8305,3,0,19,5,8,4,7,1,7878,1,0,2014-12-21
"23906","23874",8370,3,0,15,4,11,8,8,1,8558,3,-2,2014-12-20
"23907","23874",8558,5,0,6,5,18,4,1,3,8370,1,2,2014-12-20
"23908","23875",8372,7,0,22,2,16,4,4,NA,NA,NA,NA,2014-12-20
"23909","23875",10267,3,0,16,5,8,5,4,NA,NA,NA,NA,2014-12-20
"23910","23876",8302,6,0,21,6,21,5,8,1,8633,2,-1,2015-02-04
"23911","23876",8633,3,0,16,4,9,6,8,2,8302,1,1,2015-02-04
"23912","23877",9865,4,0,6,2,19,2,1,1,9910,1,0,2014-12-19
"23913","23877",9910,6,0,31,17,10,7,7,1,9865,1,0,2014-12-19
"23914","23878",10205,2,0,15,8,14,9,6,2,10268,2,0,2015-01-03
"23915","23878",10268,4,0,17,6,15,7,7,2,10205,2,0,2015-01-03
"23916","23879",8315,1,0,26,2,16,6,7,NA,NA,NA,NA,2015-01-03
"23917","23879",9783,1,0,10,5,20,4,3,NA,NA,NA,NA,2015-01-03
